181,187
181,187,216
181,187,215
6666,6667,6682,6694
6666,6667,6683
6666,6667,6683,6695
6666,6667,6684
6666,6667,6684,6696
6666,6667,6685
6666,6667,6685,6697
6666,6668
6666,6668,6698
6666,6668,6698,6699
6666,6668,6698,6700
6666,6668,6698,6701
6666,6668,6698,6702
6666,6668,6698,6703
6666,6668,6698,6704
6666,6668,6698,6705
6666,6668,6698,6706
6666,6668,6698,6707
6666,6668,6698,6708
6666,6668,6698,6709
6666,6668,6698,6710
6666,6668,6698,6711
6666,6668,6698,6712
6666,6668,6698,6713
6666,6668,6698,6714
6666,6668,6698,6715
6666,6668,6698,6716
6666,6668,6698,6717
6666,6668,6698,6718
6666,6668,6698,6719
6666,6668,6720
6666,6668,6720,6721
6666,6668,6720,6722
6666,6668,6720,6723
6666,6668,6720,6724
6666,6668,6720,6725
6666,6668,6720,6726
6666,6668,6720,6727
6666,6668,6720,6728
6666,6668,6720,6729
6666,6668,6720,6730
6666,6668,6720,6731
6666,6668,6720,6732
6666,6668,6720,6733
6666,6668,6720,6734
6666,6668,6720,6735
6666,6668,6720,6736
6666,6668,6720,6737
6666,6668,6720,6738
6666,6668,6720,6739
6666,6668,6720,6740
6666,6668,6720,6741
6666,6668,6720,6742
6666,6668,6720,6743
6666,6668,6744
6666,6668,6744,6745
6666,6668,6744,6746
6666,6668,6744,6747
6666,6668,6748
6666,6668,6748,6749
6666,6668,6750
6666,6668,6750,6751
6666,6668,6750,6752
6666,6668,6750,6753
6666,6668,6750,6754
6666,6668,6750,6755
6666,6669
6666,6669,6756
6666,6669,6756,6757
6666,6669,6756,6758
6666,6669,6756,6759
6666,6669,6756,6760
6666,6669,6756,6761
6666,6669,6756,6762
6666,6669,6756,6763
6666,6669,6756,6764
6666,6669,6756,6765
6666,6669,6756,6766
6666,6669,6756,6767
6666,6669,6756,6768
6666,6669,6756,6769
6666,6670
6666,6670,6770
6666,6670,6770,6771
6666,6670,6770,6772
6666,6670,6770,6773
6666,6670,6770,6774
6666,6670,6770,6775
6666,6670,6770,6776
6666,6670,6770,6777
6666,6670,6770,6778
6666,6670,6770,6779
6666,6670,6770,6780
6666,6670,6770,6781
6666,6670,6770,6782
6666,6670,6770,6783
6666,6670,6770,6784
6666,6670,6785
6666,6670,6785,6786
6666,6670,6785,6787
6666,6670,6785,6788
6666,6670,6785,6789
6666,6670,6785,6790
6666,6670,6785,6791
6666,6670,6785,6792
6666,6670,6785,6793
6666,6670,6785,6794
6666,6670,6795
6666,6670,6795,6796
6666,6670,6795,6797
6666,6670,6795,6798
6666,6670,6795,6799
6666,6670,6795,6800
6666,6670,6795,6801
6666,6670,6795,6802
6666,6670,6795,6803
6666,6670,6795,6804
6666,6670,6795,6805
6666,6670,6795,6806
6666,6670,6807
6666,6670,6807,6808
6666,6670,6807,6809
6666,6670,6807,6810
6666,6670,6807,6811
6666,6670,6807,6812
6666,6670,6807,6813
6666,6670,6807,6814
6666,6670,6807,6815
6666,6670,6807,6816
6666,6670,6807,6817
6666,6670,6807,6818
6666,6670,6807,6819
6666,6670,6807,6820
6666,6670,6807,6821
6666,6670,6807,6822
6666,6670,6807,6823
6666,6670,6807,6824
6666,6670,6807,6825
6666,6670,6807,6826
6666,6670,6807,6827
6666,6671
6666,6671,6828
6666,6671,6828,6829
6666,6671,6828,6830
6666,6671,6828,6831
6666,6671,6828,6832
6666,6671,6833
6666,6671,6833,6834
6666,6671,6833,6835
6666,6671,6833,6836
6666,6671,6833,6837
6666,6671,6838
6666,6671,6838,6839
6666,6671,6838,6840
6666,6671,6838,6841
6666,6671,6838,6842
6666,6671,6838,6843
6666,6671,6838,6844
6666,6671,6838,6845
6666,6671,6838,6846
6666,6672
6666,6672,6916
6666,6672,6916,6917
6666,6672,6916,6918
6666,6672,6916,6919
6666,6672,6916,6920
6666,6672,6916,6921
6666,6672,6922
6666,6672,6922,6923
6666,6672,6922,6924
6666,6672,6922,6925
6666,6672,6922,6926
6666,6672,6922,6927
6666,6672,6928
6666,6672,6928,6929
6666,6672,6928,6930
6666,6672,6928,6931
6666,6672,6928,6932
6666,6672,6928,6933
6666,6672,6928,6934
6666,6672,6928,6935
6666,6672,6928,6936
6666,6672,6937
6666,6672,6937,6938
6666,6672,6937,6939
6666,6672,6847
6666,6672,6847,6848
6666,6672,6847,6849
6666,6672,6847,6850
6666,6672,6847,6851
6666,6672,6847,6852
6666,6672,6847,6853
6666,6672,6847,6854
6666,6672,6855
6666,6672,6855,6856
6666,6672,6855,6857
6666,6672,6855,6858
6666,6672,6855,6859
6666,6672,6855,6860
6666,6672,6855,6861
6666,6672,6855,6862
6666,6672,6855,6863
6666,6672,6855,6864
6666,6672,6855,6865
6666,6672,6866
6666,6672,6866,6867
6666,6672,6866,6868
6666,6672,6866,6869
6666,6672,6866,6870
6666,6672,6866,6871
6666,6672,6866,6872
6666,6672,6866,6873
6666,6672,6866,6874
6666,6672,6866,6875
6666,6672,6866,6876
6666,6672,6866,6877
6666,6672,6866,6878
6666,6672,6866,6879
6666,6672,6880
6666,6672,6880,6883
6666,6672,6880,6884
6666,6672,6881
6666,6672,6881,6885
6666,6672,6881,6886
6666,6672,6881,6887
6666,6672,6881,6888
6666,6672,6881,6889
6666,6672,6881,6890
6666,6672,6881,6891
6666,6672,6882
6666,6672,6882,6892
6666,6672,6882,6893
6666,6672,6882,6894
6666,6672,6882,6895
6666,6672,6896
6666,6672,6896,6897
6666,6672,6896,6898
6666,6672,6896,6899
6666,6672,6896,6900
6666,6672,6896,6901
6666,6672,6902
6666,6672,6902,6912
6666,6672,6902,6913
6666,6672,6902,6914
6666,6672,6902,6915
6666,6672,6902,6903
6666,6672,6902,6904
6666,6672,6902,6905
6666,6672,6902,6906
6666,6672,6902,6907
6666,6672,6902,6908
6666,6672,6902,6909
6666,6672,6902,6910
6666,6672,6902,6911
6666,6673
6666,6673,6940
6666,6673,6940,6951
6666,6673,6941
6666,6673,6941,6952
6666,6673,6942
6666,6673,6942,6953
6666,6673,6943
6666,6673,6943,6954
6666,6673,6944
6666,6673,6944,6955
6666,6673,6945
6666,6673,6945,6956
6666,6673,6946
6666,6673,6946,6957
6666,6673,6947
6666,6673,6947,6958
6666,6673,6948
6666,6673,6948,6959
6666,6673,6949
6666,6673,6949,6960
6666,6673,6950
6666,6673,6950,6961
6666,6972
6666,6973
6666,6974
6666,6976
6666,6985
6666,6985,6989
6666,6985,6989,6990
6666,6986
6666,6986,6987
6666,6986,6987,6988
6666,7620
6666,7620,7621
6666,7620,7621,7624
6666,7620,7621,7626
6666,7620,7621,7630
6666,7620,7621,7633
6666,7620,7621,7635
6666,7620,7622
6666,7620,7622,7747
6666,7620,7622,7748
6666,7620,7622,7749
6666,7620,7622,7750
6666,7620,7622,7639
6666,7620,7622,7641
6666,7620,7622,7643
6666,7620,7622,7645
6666,7620,7622,7647
6666,7620,7622,7650
6666,7620,7622,7653
6666,7620,7622,7656
6666,7620,7622,7657
6666,7620,7622,7659
6666,7620,7622,7662
6666,7620,7622,7664
6666,7620,7622,7665
6666,7620,7622,7668
6666,7620,7622,7670
6666,7620,7622,7671
6666,7620,7622,7672
6666,7623
6666,7623,7745
6666,7623,7745,7746
6666,7623,7625
6666,7623,7625,7640
6666,7623,7627
6666,7623,7627,7642
6666,7623,7628
6666,7623,7628,7644
6666,7623,7629
6666,7623,7629,7646
6666,7623,7631
6666,7623,7631,7648
6666,7623,7632
6666,7623,7632,7649
6666,7623,7634
6666,7623,7634,7651
6666,7623,7636
6666,7623,7636,7652
6666,7623,7637
6666,7623,7637,7654
6666,7623,7638
6666,7623,7638,7655
6666,7658
6666,7658,7660
6666,7658,7660,7666
6666,7658,7661
6666,7658,7661,7667
6666,7658,7663
6666,7658,7663,7669
6666,7673
6666,7673,7680
6666,7673,7680,7733
6666,7673,7681
6666,7673,7681,7740
6666,7673,7682
6666,7673,7682,7741
6666,7673,7683
6666,7673,7683,7742
6666,7673,7684
6666,7673,7684,7743
6666,7673,7674
6666,7673,7674,7734
6666,7673,7675
6666,7673,7675,7735
6666,7673,7676
6666,7673,7676,7736
6666,7673,7677
6666,7673,7677,7737
6666,7673,7678
6666,7673,7678,7738
6666,7673,7679
6666,7673,7679,7739
181,182,211
181,182,211,297
181,182,206
181,182,206,380
181,182,195
181,182,195,281
181,182,212
181,182,212,312
1980,1988,8456
1980,1988,8456,8457
3587,3588,8460
3587,3588,8460,8461
3061,7251,7261,7262
3587,6081,6415,6425
3587,6081,6415,6424
3061,7252,3081
3061,7252,3081,6402
6666,7685
6666,7685,7687
6666,7685,7687,7696
6666,7685,7687,7697
6666,7685,7688
6666,7685,7688,7699
6666,7685,7689
6666,7685,7689,7700
6666,7685,7689,7701
6666,7685,7689,7702
6666,7685,7689,7703
6666,7685,7690
6666,7685,7690,7704
6666,7685,7690,7705
6666,7685,7690,7706
6666,7685,7691
6666,7685,7691,7707
6666,7685,7691,7708
6666,7685,7691,7709
6666,7685,7692
6666,7685,7692,7710
6666,7685,7692,7711
6666,7685,7692,7712
6666,7685,7693
6666,7685,7693,7715
6666,7685,7693,7717
6666,7685,7693,7718
6666,7685,7695
6666,7685,7695,7721
6666,7685,7695,7722
6666,7685,7695,7723
6666,7685,7695,7725
6666,7685,7695,7726
6666,7686
6666,7686,7694
6666,7686,7694,7713
6666,7686,7694,7714
6666,7686,7694,7716
6666,7686,7694,7719
6666,7686,7694,7720
6666,7686,7694,7724
6666,7686,7694,7727
6666,7686,7694,7744
6666,7686,7698
6666,7686,7698,7728
6666,7686,7698,7729
6666,7686,7698,7730
6666,7686,7698,7731
6666,7686,7698,7732
6666,6667
6666,6667,6674
6666,6667,6674,6686
6666,6667,6675
6666,6667,6675,6687
6666,6667,6676
6666,6667,6676,6688
6666,6667,6677
6666,6667,6677,6689
6666,6667,6678
6666,6667,6678,6690
6666,6667,6679
6666,6667,6679,6691
6666,6667,6680
6666,6667,6680,6692
6666,6667,6681
6666,6667,6681,6693
6666,6667,6682
6666,6667,6682,6694
6666,6667,6683
6666,6667,6683,6695
6666,6667,6684
6666,6667,6684,6696
6666,6667,6685
6666,6667,6685,6697
6666,6668
6666,6668,6698
6666,6668,6698,6699
6666,6668,6698,6700
6666,6668,6698,6701
6666,6668,6698,6702
6666,6668,6698,6703
6666,6668,6698,6704
6666,6668,6698,6705
6666,6668,6698,6706
6666,6668,6698,6707
6666,6668,6698,6708
6666,6668,6698,6709
6666,6668,6698,6710
6666,6668,6698,6711
6666,6668,6698,6712
6666,6668,6698,6713
6666,6668,6698,6714
6666,6668,6698,6715
6666,6668,6698,6716
6666,6668,6698,6717
6666,6668,6698,6718
6666,6668,6698,6719
6666,6668,6720
6666,6668,6720,6721
6666,6668,6720,6722
6666,6668,6720,6723
6666,6668,6720,6724
6666,6668,6720,6725
6666,6668,6720,6726
6666,6668,6720,6727
6666,6668,6720,6728
6666,6668,6720,6729
6666,6668,6720,6730
6666,6668,6720,6731
6666,6668,6720,6732
6666,6668,6720,6733
6666,6668,6720,6734
6666,6668,6720,6735
6666,6668,6720,6736
6666,6668,6720,6737
6666,6668,6720,6738
6666,6668,6720,6739
6666,6668,6720,6740
6666,6668,6720,6741
6666,6668,6720,6742
6666,6668,6720,6743
6666,6668,6744
6666,6668,6744,6745
6666,6668,6744,6746
6666,6668,6744,6747
6666,6668,6748
6666,6668,6748,6749
6666,6668,6750
6666,6668,6750,6751
6666,6668,6750,6752
6666,6668,6750,6753
6666,6668,6750,6754
6666,6668,6750,6755
6666,6669
6666,6669,6756
6666,6669,6756,6757
6666,6669,6756,6758
6666,6669,6756,6759
6666,6669,6756,6760
6666,6669,6756,6761
6666,6669,6756,6762
6666,6669,6756,6763
6666,6669,6756,6764
6666,6669,6756,6765
6666,6669,6756,6766
6666,6669,6756,6767
6666,6669,6756,6768
6666,6669,6756,6769
6666,6670
6666,6670,6770
6666,6670,6770,6771
6666,6670,6770,6772
6666,6670,6770,6773
6666,6670,6770,6774
6666,6670,6770,6775
6666,6670,6770,6776
6666,6670,6770,6777
6666,6670,6770,6778
6666,6670,6770,6779
6666,6670,6770,6780
6666,6670,6770,6781
6666,6670,6770,6782
6666,6670,6770,6783
6666,6670,6770,6784
6666,6670,6785
6666,6670,6785,6786
6666,6670,6785,6787
6666,6670,6785,6788
6666,6670,6785,6789
6666,6670,6785,6790
6666,6670,6785,6791
6666,6670,6785,6792
6666,6670,6785,6793
6666,6670,6785,6794
6666,6670,6795
6666,6670,6795,6796
6666,6670,6795,6797
6666,6670,6795,6798
6666,6670,6795,6799
6666,6670,6795,6800
6666,6670,6795,6801
6666,6670,6795,6802
6666,6670,6795,6803
6666,6670,6795,6804
6666,6670,6795,6805
6666,6670,6795,6806
6666,6670,6807
6666,6670,6807,6808
6666,6670,6807,6809
6666,6670,6807,6810
6666,6670,6807,6811
6666,6670,6807,6812
6666,6670,6807,6813
6666,6670,6807,6814
6666,6670,6807,6815
6666,6670,6807,6816
6666,6670,6807,6817
6666,6670,6807,6818
6666,6670,6807,6819
6666,6670,6807,6820
6666,6670,6807,6821
6666,6670,6807,6822
6666,6670,6807,6823
6666,6670,6807,6824
6666,6670,6807,6825
6666,6670,6807,6826
6666,6670,6807,6827
6666,6671
6666,6671,6828
6666,6671,6828,6829
6666,6671,6828,6830
6666,6671,6828,6831
6666,6671,6828,6832
6666,6671,6833
6666,6671,6833,6834
6666,6671,6833,6835
6666,6671,6833,6836
6666,6671,6833,6837
6666,6671,6838
6666,6671,6838,6839
6666,6671,6838,6840
6666,6671,6838,6841
6666,6671,6838,6842
6666,6671,6838,6843
6666,6671,6838,6844
6666,6671,6838,6845
6666,6671,6838,6846
6666,6672
6666,6672,6916
6666,6672,6916,6917
6666,6672,6916,6918
6666,6672,6916,6919
6666,6672,6916,6920
6666,6672,6916,6921
6666,6672,6922
6666,6672,6922,6923
6666,6672,6922,6924
6666,6672,6922,6925
6666,6672,6922,6926
6666,6672,6922,6927
6666,6672,6928
6666,6672,6928,6929
6666,6672,6928,6930
6666,6672,6928,6931
6666,6672,6928,6932
6666,6672,6928,6933
6666,6672,6928,6934
6666,6672,6928,6935
6666,6672,6928,6936
6666,6672,6937
6666,6672,6937,6938
6666,6672,6937,6939
6666,6672,6847
6666,6672,6847,6848
6666,6672,6847,6849
6666,6672,6847,6850
6666,6672,6847,6851
6666,6672,6847,6852
6666,6672,6847,6853
6666,6672,6847,6854
6666,6672,6855
6666,6672,6855,6856
6666,6672,6855,6857
6666,6672,6855,6858
6666,6672,6855,6859
6666,6672,6855,6860
6666,6672,6855,6861
6666,6672,6855,6862
6666,6672,6855,6863
6666,6672,6855,6864
6666,6672,6855,6865
6666,6672,6866
6666,6672,6866,6867
6666,6672,6866,6868
6666,6672,6866,6869
6666,6672,6866,6870
6666,6672,6866,6871
6666,6672,6866,6872
6666,6672,6866,6873
6666,6672,6866,6874
6666,6672,6866,6875
6666,6672,6866,6876
6666,6672,6866,6877
6666,6672,6866,6878
6666,6672,6866,6879
6666,6672,6880
6666,6672,6880,6883
6666,6672,6880,6884
6666,6672,6881
6666,6672,6881,6885
6666,6672,6881,6886
6666,6672,6881,6887
6666,6672,6881,6888
6666,6672,6881,6889
6666,6672,6881,6890
6666,6672,6881,6891
6666,6672,6882
6666,6672,6882,6892
6666,6672,6882,6893
6666,6672,6882,6894
6666,6672,6882,6895
6666,6672,6896
6666,6672,6896,6897
6666,6672,6896,6898
6666,6672,6896,6899
6666,6672,6896,6900
6666,6672,6896,6901
6666,6672,6902
6666,6672,6902,6912
6666,6672,6902,6913
6666,6672,6902,6914
6666,6672,6902,6915
6666,6672,6902,6903
6666,6672,6902,6904
6666,6672,6902,6905
6666,6672,6902,6906
6666,6672,6902,6907
6666,6672,6902,6908
6666,6672,6902,6909
6666,6672,6902,6910
6666,6672,6902,6911
6666,6673
6666,6673,6940
6666,6673,6940,6951
6666,6673,6941
6666,6673,6941,6952
6666,6673,6942
6666,6673,6942,6953
6666,6673,6943
6666,6673,6943,6954
6666,6673,6944
6666,6673,6944,6955
6666,6673,6945
6666,6673,6945,6956
6666,6673,6946
6666,6673,6946,6957
6666,6673,6947
6666,6673,6947,6958
6666,6673,6948
6666,6673,6948,6959
6666,6673,6949
6666,6673,6949,6960
6666,6673,6950
6666,6673,6950,6961
6666,6972
6666,6973
6666,6974
6666,6976
6666,6985
6666,6985,6989
6666,6985,6989,6990
6666,6986
6666,6986,6987
6666,6986,6987,6988
6666,7620
6666,7620,7621
6666,7620,7621,7624
6666,7620,7621,7626
6666,7620,7621,7630
6666,7620,7621,7633
6666,7620,7621,7635
6666,7620,7622
6666,7620,7622,7747
6666,7620,7622,7748
6666,7620,7622,7749
6666,7620,7622,7750
6666,7620,7622,7639
6666,7620,7622,7641
6666,7620,7622,7643
6666,7620,7622,7645
6666,7620,7622,7647
6666,7620,7622,7650
6666,7620,7622,7653
6666,7620,7622,7656
6666,7620,7622,7657
6666,7620,7622,7659
6666,7620,7622,7662
6666,7620,7622,7664
6666,7620,7622,7665
6666,7620,7622,7668
6666,7620,7622,7670
6666,7620,7622,7671
6666,7620,7622,7672
6666,7623
6666,7623,7745
6666,7623,7745,7746
6666,7623,7625
6666,7623,7625,7640
6666,7623,7627
6666,7623,7627,7642
6666,7623,7628
6666,7623,7628,7644
6666,7623,7629
6666,7623,7629,7646
6666,7623,7631
6666,7623,7631,7648
6666,7623,7632
6666,7623,7632,7649
6666,7623,7634
6666,7623,7634,7651
6666,7623,7636
6666,7623,7636,7652
6666,7623,7637
6666,7623,7637,7654
6666,7623,7638
6666,7623,7638,7655
6666,7658
6666,7658,7660
6666,7658,7660,7666
6666,7658,7661
6666,7658,7661,7667
6666,7658,7663
6666,7658,7663,7669
6666,7673
6666,7673,7680
6666,7673,7680,7733
6666,7673,7681
6666,7673,7681,7740
6666,7673,7682
6666,7673,7682,7741
6666,7673,7683
6666,7673,7683,7742
6666,7673,7684
6666,7673,7684,7743
6666,7673,7674
6666,7673,7674,7734
6666,7673,7675
6666,7673,7675,7735
6666,7673,7676
6666,7673,7676,7736
6666,7673,7677
6666,7673,7677,7737
6666,7673,7678
6666,7673,7678,7738
6666,7673,7679
6666,7673,7679,7739
511,512
511,513
511,513,519
511,513,519,543
511,513,519,544
511,513,520
511,513,520,542
511,513,521
511,513,521,570
511,513,521,569
511,513,521,568
511,513,521,567
511,513,7082
511,513,7082,546
511,513,7083
511,513,7083,545
511,513,7084
511,513,7084,548
511,513,7085
511,513,7085,540
511,513,7086
511,513,7086,541
511,514
511,515
511,515,533
511,515,533,640
511,515,533,639
511,515,533,631
511,515,533,7618
511,515,533,7154
511,515,534
511,515,534,600
511,515,537
511,515,537,609
511,515,538
511,515,538,632
511,515,538,633
511,515,538,637
511,515,538,635
511,515,538,638
511,515,538,634
511,515,538,636
511,515,539
511,515,539,627
511,515,539,629
511,515,539,642
511,515,539,641
511,515,539,626
511,515,539,628
511,515,539,630
511,515,8159
511,515,8159,7166
511,515,8160
511,515,8160,7165
511,516
511,516,522
511,516,522,549
511,516,522,550
511,516,522,565
511,516,522,562
511,516,522,563
511,516,522,559
511,516,522,555
511,516,522,551
511,516,522,561
511,516,522,553
511,516,522,554
511,516,522,552
511,516,522,560
511,516,522,556
511,516,522,557
511,516,522,558
511,516,522,7090
511,516,522,7091
511,516,523
511,516,523,590
511,516,524
511,516,524,607
511,516,524,592
511,516,524,593
511,516,524,596
511,516,524,595
511,516,524,597
511,516,524,598
511,516,524,594
511,516,524,599
511,516,7092
511,516,7092,591
511,517
511,518
511,518,525
511,518,525,574
511,518,525,576
511,518,525,573
511,518,525,571
511,518,525,572
511,518,526
511,518,526,588
511,518,526,581
511,518,526,578
511,518,526,582
511,518,526,583
511,518,526,586
511,518,526,580
511,518,526,589
511,518,526,577
511,518,526,587
511,518,526,624
511,518,526,623
511,518,526,7080
511,518,526,6624
511,518,527
511,518,527,612
511,518,527,614
511,518,527,619
511,518,527,616
511,518,527,615
511,518,527,613
511,518,528
511,518,528,604
511,518,528,608
511,518,528,606
511,518,528,605
511,518,528,602
511,518,528,603
511,518,529
511,518,529,610
511,518,529,611
511,518,530
511,518,530,625
511,518,531
511,518,531,622
511,518,532
511,518,532,645
511,518,532,643
511,518,532,644
511,518,7081
511,518,7081,584
511,8202
511,8202,8203
511,8202,8203,8204
511,8202,8208
511,8202,8208,8212
511,8202,8209
511,8202,8209,8213
511,8202,8210
511,8202,8210,8214
511,8202,8211
511,8202,8211,8215
511,6136
511,8445
511,8445,8448
511,8445,8448,8452
511,8445,8446
511,8445,8446,8451
511,8445,8447
511,8445,8447,8449
511,8445,8447,8450
1980,1987,2156
1980,1987,2156,2199
181,6626
181,6626,7048
181,6626,7048,7059
181,6626,7049
181,6626,7049,7057
181,6626,7050
181,6626,7050,7060
181,6626,7051
181,6626,7051,7061
181,6626,7051,7062
181,6626,7051,7063
181,6626,7051,7064
181,6626,7052
181,6626,7052,7058
181,6626,7053
181,6626,7053,7055
181,6626,7054
181,6626,7054,7056
3061,3490,7212
3061,3490,7212,3241
3061,3490,7213
3061,3490,7213,3243
3061,3068,3091
3061,3068,3091,3203
3061,3065,7211,7210
3061,3065,7201,7195
651,655,694
651,655,694,833
651,661,732
651,661,732,884
651,664,767
651,664,767,973
651,665,746
651,665,746,930
651,659,708
651,659,708,864
651,665,747
651,665,747,931
651,664,766
651,664,766,971
651,664,756
651,664,756,953
3061,3490,7214
3061,3490,7214,3245
7340,8462
7340,8462,8463
7340,8462,8463,8490
7340,8462,8463,8491
7340,8462,8463,8492
7340,8462,8463,8493
7340,8462,8463,8494
7340,8462,8463,8495
7340,8462,8463,8496
7340,8462,8463,8497
7340,8462,8464
7340,8462,8464,8498
7340,8462,8464,8499
7340,8462,8464,8500
7340,8462,8465
7340,8462,8465,8501
7340,8462,8465,8502
7340,8462,8465,8503
7340,8462,8465,8504
7340,8462,8466
7340,8462,8466,8505
7340,8462,8466,8506
7340,8462,8466,8507
7340,8462,8466,8508
7340,8462,8466,8509
7340,8462,8467
7340,8462,8467,8510
7340,8462,8467,8511
7340,8462,8467,8512
7340,8462,8467,8513
7340,8462,8468
7340,8462,8468,8514
7340,8462,8468,8515
7340,8462,8468,8516
7340,8462,8468,8517
7340,8462,8468,8518
7340,8462,8468,8519
7340,8462,8468,8520
7340,8462,8468,8521
7340,8462,8469
7340,8462,8469,8522
7340,8462,8469,8523
7340,8462,8469,8524
7340,8462,8470
7340,8462,8470,8818
7340,8462,8470,8819
7340,8462,8470,8820
7340,8462,8470,8821
7340,8462,8470,8822
7340,8462,8470,8823
7340,8462,8470,8824
7340,8462,8470,8825
7340,8462,8471
7340,8462,8471,8826
7340,8462,8471,8827
7340,8462,8471,8828
7340,8462,8471,8829
7340,8462,8471,8830
7340,8462,8471,8831
7340,8462,8471,8832
7340,8462,8471,8833
7340,8462,8471,8834
7340,8462,8471,8835
7340,8462,8472
7340,8462,8472,8836
7340,8462,8472,8837
7340,8462,8472,8838
7340,8462,8472,8839
7340,8462,8472,8840
7340,8462,8472,8841
7340,8462,8472,8842
7340,8462,8472,8843
7340,8462,8472,8844
7340,8462,8473
7340,8462,8473,8845
7340,8462,8473,8846
7340,8462,8473,8847
7340,8462,8473,8848
7340,8462,8473,8849
7340,8462,8473,8850
7340,8462,8473,8851
7340,8462,8474
7340,8462,8474,8852
7340,8462,8474,8853
7340,8462,8474,8854
7340,8462,8474,8855
7340,8462,8474,8856
7340,8462,8474,8857
7340,8462,8475
7340,8462,8475,8858
7340,8462,8475,8859
7340,8462,8475,8860
7340,8462,8475,8861
7340,8462,8476
7340,8462,8476,8862
7340,8462,8476,8863
7340,8462,8476,8864
7340,8462,8476,8865
7340,8462,8476,8866
7340,8462,8477
7340,8462,8477,8867
7340,8462,8477,8868
7340,8462,8477,8870
7340,8462,8477,8871
7340,8462,8477,8872
7340,8462,8477,8873
7340,8462,8478
7340,8462,8478,8874
7340,8462,8478,8875
7340,8462,8478,8876
7340,8462,8478,8877
7340,8462,8478,8878
7340,8462,8478,8879
7340,8462,8478,8880
7340,8462,8478,8881
7340,8462,8479
7340,8462,8479,8882
7340,8462,8479,8883
7340,8462,8479,8884
7340,8462,8480
7340,8462,8480,8885
7340,8462,8480,8886
7340,8462,8480,8887
7340,8462,8480,8888
7340,8462,8480,8889
7340,8462,8480,8890
7340,8462,8481
7340,8462,8481,8891
7340,8462,8481,8892
7340,8462,8481,8893
7340,8462,8481,8894
7340,8462,8481,8895
7340,8462,8481,8896
7340,8462,8481,8897
7340,8462,8481,8898
7340,8462,8481,8899
7340,8462,8482
7340,8462,8482,8900
7340,8462,8482,8901
7340,8462,8482,8902
7340,8462,8482,8903
7340,8462,8482,8904
7340,8462,8482,8905
7340,8462,8482,8906
